Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
11,0,3070.065405657632,3.568153020456877,0.6077181496014489,3.6017712032748483,2.0902298934899877,1.552870507664608,2,0.8891773018373698,8
10,9,2942.494550510797,4.294745047827962,0.40282394356359225,4.6049045402823925,2.6243081824796364,1.7534774825024397,2,0.550544948920266,8
2,3,3001.7650277430043,3.1887924176558946,0.6887763502849343,1.437627467267793,2.307396923534355,1.552870507664608,2,0.6616885018777555,8
10,6,3002.7795603417967,4.565880029914652,0.24820320761593231,5.429565893486542,2.3554441374881425,1.6092595536141363,2,0.5956241812011783,8
2,0,2959.7669880445324,3.2941843727586075,0.6410600095516544,2.8864095643739858,2.0594544494142824,1.552870507664608,2,0.6412526417471446,8
12,2,3114.373859386949,3.23738828562617,0.5964112251281541,6.199581824560377,2.20306543795718,1.552870507664608,2,0.7092297685443932,8
10,2,2773.546928152976,4.500711419836971,0.463691994312066,4.985921554107186,2.469083386227389,1.6950024554529275,2,0.3453071847023953,8
8,0,3016.8307503046703,3.5816306702451417,0.48673782823690076,0.7560762491491061,2.579294651983568,1.552870507664608,2,0.5565293982400484,8
0,3,2981.605529933671,4.335044763431954,0.7010821126587821,4.323614960245394,2.09695233868608,1.552870507664608,2,0.03346728159189648,8
0,8,2807.7861462345854,3.824911737006821,0.6072737065269455,2.4463991236004374,2.046536820340465,1.6615356885724921,2,0.9168372732090707,8
2,5,2922.009834208142,3.9087378754230255,0.4677454388841431,3.0530738316618597,3.0014107392788985,1.364856158084221,1,0.029472041990814907,8
0,6,2890.8116343599845,4.417510431558048,0.5416201150829991,1.5205457089563843,2.3062547723724482,1.552870507664608,2,0.4881988916644228,8
2,3,3012.5829089421386,4.217391778427265,0.5806914212070021,6.067800909643223,2.6269137115468464,1.552870507664608,2,0.07652291712452346,8
6,6,2972.9045444844246,3.1796702762018096,0.4740917266984927,-0.09820025611184567,2.1842894947115328,1.7239088803150178,2,0.2658456155854787,8
2,5,2922.134237428445,4.168199394231139,0.49766582171162427,2.0848518231604567,2.3179250566263647,1.5395027294776709,2,0.32626534319583445,8
2,5,2919.2131996856906,3.747012407482449,0.543878267898856,-1.4,2.437322861822491,1.6867727085743505,2,0.22542833646980265,8
4,3,3025.745373734188,3.339494813807457,0.5776580423591252,5.090138103945668,1.9260953196349315,1.552870507664608,2,0.5685436770559771,8
0,0,2938.6973457334047,4.20650553735028,0.5431347890725088,2.93623752649887,2.2313575251071907,1.5696324544829028,2,0.31044155850110633,8
12,0,3067.045254007458,3.216041459934732,0.6164249810185854,1.0517818918936972,1.9937045119237151,1.552870507664608,2,0.9386527884435787,8
10,9,2944.674957912973,4.212702339660734,0.434161212256444,5.174030302659498,2.386036059640922,1.7404606418550608,2,0.33600336696216637,8
12,3,3114.105624196274,3.1480240838962494,0.5098764959871479,5.545381338409825,1.9989907101100812,1.552870507664608,2,0.9144650192894165,8
10,8,2943.186621923577,4.4271397953555685,0.6360173928412209,-0.4985950777231356,2.4178307973551507,1.7404661748405046,2,0.27611483970192,8
2,5,2908.157712966352,3.1480240838962494,0.6166389115307955,0.19597083485835454,2.1024624414933446,1.666760930418035,2,0.8074700692665253,8
4,3,3026.8206766093517,3.6526301162860397,0.6379041018900029,3.5889817963930906,2.157259398134586,1.552870507664608,2,0.4711391051583274,8
12,8,2976.2541636490696,3.459454892253516,0.6006032383475983,7.5187545263953925,2.5807882220920813,1.5151297315070842,2,0.9323750905279078,8
10,0,3024.8523547057907,3.314082113505092,0.2731355880591871,4.808697412205452,2.8816967849994763,1.552870507664608,2,0.8430398800062439,8
2,1,2989.016173853642,3.3725981842879666,0.6757544484923045,2.5575472782856896,2.1647841324600874,1.6562525322203927,2,0.7803197718384285,8
12,1,3101.726995307613,3.4393365477176845,0.590876974617539,3.437417831070644,2.4474136880359167,1.364548768750454,2,0.9883680750781921,8
12,3,2841.863378668558,3.4839216375849222,0.4250097143979969,3.2732426628840576,1.8204414957267625,1.7230585940678282,2,0.016912698640188403,8
0,4,2644.8475235355336,4.06404178134334,0.5940930543937621,10.1,2.2815001893241353,1.6227470502103682,2,0.7658653829370808,8
12,6,3033.276409988454,3.1480240838962494,0.5655258769784038,1.9284365271332082,2.0614541238410764,1.6201308006745845,2,0.9860246202078288,8
10,0,3028.8517449281762,3.1480240838962494,0.23507212217948356,1.522093913811321,2.6656750814850505,1.552870507664608,2,0.5767848347403773,8
2,3,2999.9197808564463,3.1480240838962494,0.6234392994612858,0.5113382921852905,2.5511647455157855,1.552870507664608,2,0.761331833751901,8
0,3,2942.628103471797,3.5785053912025164,0.6608753319064588,4.767556476361678,2.122144881628298,1.552870507664608,2,0.9609255166768664,8
2,1,2987.111513710866,3.237536085459267,0.5559682109352433,-0.8300692214731857,1.9537413870168372,1.6903465413859273,2,0.8994746362154621,8
0,8,2807.8368116391994,3.9647076801625705,0.6140036548812261,4.208159418040024,2.163475253005864,1.6019685468061944,2,0.9145882587772224,8
0,3,2945.002592431387,3.745014817917366,0.49408629976169266,4.793558851409093,1.8308978517898604,1.552870507664608,2,0.9049377816467122,8
10,6,3006.8139472074745,4.599134982957964,0.23507212217948356,2.6037706074329434,2.8658562162756613,1.7437304128536422,2,0.3714189563814382,8
8,9,2927.694273953512,3.287544718278286,0.5600661236805555,2.5525561395656546,1.950437195427453,1.552870507664608,2,0.5126769083668146,8
2,1,2989.3935886245,3.360431905922434,0.6873692727685591,3.0914633741261537,2.2181801183740006,1.6197341895627009,2,0.7566684461979932,8
2,5,2908.5951757408207,3.1480240838962494,0.5951229842482023,0.13646220993527725,2.082223795444929,1.6697835007223452,2,0.7846540776501028,8
10,0,3025.5253842655197,3.2348548031286573,0.23507212217948356,2.949231468960603,2.9577489866956728,1.552870507664608,2,0.7983246384756999,8
2,5,2922.886617148951,3.298112250646215,0.5141081278677079,2.7256283035044886,2.3251683435761974,1.567520863812163,2,0.8512435367360247,8
6,9,2908.013808385937,3.1480240838962494,0.44450822083024927,3.680668259688407,2.709811387656405,1.552870507664608,2,0.4977078079344825,8
8,0,3028.710567552246,3.45257927461982,0.37343003306445366,0.0471622387688968,2.8250213944234415,1.5626481804050625,1,0.3772195297234986,8
10,4,2766.780762938491,3.1480240838962494,0.3238298918696545,4.406931886112661,2.727667781726456,1.7047480922384253,2,0.7902772754445064,8
4,4,2972.1639869323526,3.4735812342121033,0.5614528986916965,0.6154564730349826,2.2450560637076897,1.7263547576514922,2,0.29105803595335655,8
0,1,2921.3281526674746,4.355359603250971,0.542989149738673,3.0765099317980096,2.352669804202795,1.5511286736506735,2,0.40820519293738133,8
10,0,3036.534875149817,4.331725590270801,0.3654968800877481,9.452692036214692,2.7158617902504334,1.552870507664608,2,0.06400832334554885,8
10,8,2943.5181591116893,4.381715055123295,0.649261584516027,-1.0072636446757874,2.4103883772831534,1.7407224090451945,2,0.24849279372977406,8
12,8,2975.4194667510346,3.4124372613536416,0.5716553380379722,9.051680050620808,2.529510222059686,1.539486287238684,2,0.9574159974689596,8
4,5,2936.279190763377,3.152813331987805,0.4392026542833276,4.3,2.7394044670879087,1.7097107919752783,2,0.4603398835101279,8
10,4,2766.750251360516,3.1480240838962494,0.3219598110252729,4.624824047638895,2.7161532212158703,1.7047480922384253,2,0.7919859238111117,8
12,9,3024.558252101644,3.3007173145986783,0.5863556027553728,2.076699159342346,2.585548662029608,1.552870507664608,2,0.06822330531141155,8
12,3,3114.45489827201,3.1480240838962494,0.5620909164216961,5.506961190078918,1.9435078678389042,1.552870507664608,2,0.906082441471764,8
2,9,2862.6572939320085,3.1747881761417296,0.5771119336884981,5.398207155355652,1.7774914974303502,1.6536248439230146,2,0.5933089147606703,8
4,4,2712.326651241796,3.4987766586520106,0.5602919932428018,0.33667437910197956,2.7266918414208456,1.4920372757115101,2,0.9657016196114158,8
4,3,3023.430327490531,3.19750797588945,0.49408629976169266,3.8737378783405765,1.7819865596728635,1.552870507664608,2,0.7789262638597826,8
10,0,3033.7284570841803,3.783859232273351,0.4008085662850802,4.204708788533045,2.5780682447179624,1.552870507664608,2,0.2511933753599227,8
2,3,2999.586870424023,3.150696681413977,0.7031487591541938,0.6329032283386307,2.4615708665941822,1.552870507664608,2,0.7793089971027539,8
10,0,3028.271367419193,3.1480240838962494,0.23507212217948356,0.5055552899021529,2.782877953944886,1.552870507664608,2,0.6150897503332531,8
10,3,3074.526069225036,3.34420218131194,0.5113887142581297,6.316370608967008,2.847849527110198,1.552870507664608,2,0.7862210463984665,8
10,3,3071.0971900169975,3.1594417091679374,0.7183274790902435,4.546619294323807,2.5245197700629083,1.552870507664608,2,0.9319180192861077,8
6,6,2970.8227078101136,3.1480240838962494,0.4432173891576672,1.3568774548195166,2.5827072678250396,1.7312325643256972,2,0.613019149616126,8
10,2,2772.9507316838494,4.459268032785158,0.4660097486927554,4.360585347079367,2.4377914281273667,1.7034697542038026,2,0.4049268316150791,8
2,1,2998.3616469075823,4.31171690652747,0.663400462887277,3.916274526491438,2.351916794504821,1.6477203222592367,2,0.1965778917299037,8
10,6,3006.367254577757,4.6155164780422355,0.23507212217948356,2.568324428947507,2.8762117725192162,1.705309277716576,2,0.39630099822336334,8
0,6,2890.9847684335573,4.406340379584891,0.5425008891917342,1.5572623642469963,2.2974955579454632,1.552870507664608,2,0.48351787325905926,8
2,1,2997.7864877604497,3.9972960801146016,0.667450080033093,5.630721748370342,2.3204211994628814,1.6195315031718416,2,0.41204284321873763,8
10,6,3010.3767974496964,4.596809497113549,0.38818393448366123,1.0276178453593743,2.5928529679488803,1.7543844240946558,2,0.1738172077834674,8
12,9,2981.7946940565016,3.1480240838962494,0.6397427015382897,2.778585081733753,2.15127111056763,1.6333151443847636,2,0.905903760672858,8
6,5,2956.0664792624193,3.349209502165143,0.5093207870042106,3.572846082290071,2.088305269469939,1.5792069525976289,2,0.3867041475161484,8
10,5,3003.860106607498,4.189427443468793,0.3060113493247667,1.4272246041436598,2.7319670303526884,1.5460072148352857,2,0.38405131727859926,8
10,6,3010.1219881542866,4.436449884356946,0.37214973887391883,0.9688265197106731,2.6155098268104835,1.7534022963737106,2,0.18766694230525227,8
4,4,2715.723499488503,3.1480240838962494,0.6123944794863997,-1.4,2.4453583255792566,1.552870507664608,2,0.6081247205443564,8
8,6,2988.297817583457,3.191320666153063,0.628797121530861,1.100527650585299,2.0805267105077987,1.745995216986096,1,0.5548728846276036,8
2,5,2922.5,3.9847248108307065,0.483911313242308,4.198172443115088,2.45731270448912,1.4969970310350333,2,0.45861380776828203,8
12,3,2840.3115000992348,4.153907528620849,0.5409405955177621,6.858949732066489,2.7892778377109013,1.36629690940199,2,0.05998249553444149,8
2,5,2918.383612808983,3.481681386658424,0.5501373155622118,-1.3650838426949337,2.5191646166709734,1.7068266558897078,2,0.2691103275283866,8
10,0,3027.9576068638135,3.1480240838962494,0.23507212217948356,-0.30174352684822336,2.8500566936529848,1.552870507664608,2,0.6358827332606997,8
2,4,2690.442352229731,3.745247474012059,0.5639118938281378,0.1096465608117731,2.369483102010416,1.5292152052171482,2,0.9615153560133939,8
8,1,3045.3801063204214,3.485275202594867,0.6255209748807246,0.020749863804330776,2.533437725521327,1.710776257607223,2,0.874264689859333,8
8,4,2756.9530633549593,3.1480240838962494,0.45280353729471723,3.6530633549593543,1.8758119314889208,1.7532520787346355,2,0.16984776096324944,8
2,5,2906.3171340028925,3.1480240838962494,0.6295759674445078,1.7062618078102703,2.1709227106525746,1.7227665977411035,2,0.90450903184958,8
4,3,3027.0980790039903,3.6536337976459183,0.7114419182660735,4.1731819977313425,2.173624529940084,1.552870507664608,2,0.44604211763554025,8
0,0,2921.457405890765,4.491988513471081,0.5643907319383946,3.2830905652422633,2.4434425354279243,1.552870507664608,2,0.5550012820893625,8
10,2,2772.72495561386,4.495811601064052,0.4679956325306161,4.8966607485146865,2.454793313116109,1.7005895996948655,2,0.427504438613985,8
0,4,2638.3715546859994,3.834113336512909,0.4616670591537658,4.583021091799132,2.7699529368569897,1.5212573957313027,2,0.9591962480915198,8
1,3,2951.782163550661,3.4706087081439754,0.6696353563618649,0.45474038556743823,1.9149946691243103,1.5953038814068947,2,0.3967689624493983,8
8,9,2927.4600786331234,3.3740104052581965,0.5380927357131405,3.465019658280909,2.09152449236607,1.6035139621854548,2,0.5641325041299907,8
6,0,3034.9761419361544,3.9961100528741795,0.6286970266158814,2.0744514299696446,1.9000998056831757,1.6192266419903538,2,0.21333197421231692,8
10,6,3001.283018605247,4.201855060082355,0.23507212217948356,1.9790180483707591,2.4628912875042634,1.552870507664608,2,0.67871699531666,8
4,6,2950.237969671464,3.1874035694490606,0.6026969395155787,2.406595697818596,1.9297022122427112,1.7225767106931393,2,0.4381691940446886,8
4,6,2949.2403292956114,3.413702212777955,0.5967592824837082,4.095344729983857,1.7992476421079409,1.6303541509885295,2,0.5219325038164578,8
0,1,2956.1837593334326,3.803945665025961,0.7068004490160055,7.624131512756349,2.340190703913371,1.552870507664608,2,0.7240596926767131,8
0,4,2637.2294976645335,3.798358062614373,0.3969182107914078,2.8275397197440326,2.9829641902725843,1.4644136064520994,2,0.9931150700639919,8
2,5,2922.4529215058656,4.413328752227178,0.4787813797109115,4.9937961956918535,2.360619503814786,1.4703913184839368,1,0.050740232281554554,8
0,3,2945.1885866906086,3.678806801388759,0.49408629976169266,5.23391723622907,1.826525782231149,1.552870507664608,2,0.9004739194253911,8
1,0,2957.469265792932,3.2212392976901256,0.6853016854538557,4.424689813011082,2.136698338467668,1.552870507664608,2,0.8526152531250029,8
2,3,3013.4123348650555,4.374146246446755,0.5473276466353081,6.389784175780432,2.6713703234472974,1.552870507664608,2,0.03173391728701214,8
0,4,2639.0257416527475,3.1546073673266495,0.5528228792282391,0.6081149415400264,1.8186737248932205,1.754030782072018,2,0.9392449115194029,8
10,0,3034.709906730988,3.9261508135293597,0.3961890658885398,4.9511032697710595,2.6394327313798707,1.552870507664608,2,0.1856728846007822,8
8,4,2756.8069129770506,3.2070024073774954,0.46208673548359147,3.7965435114746104,1.9030245532066594,1.7303758962745126,2,0.2256412458222664,8
6,4,2741.1536956789105,3.5135646815485146,0.5834418248064046,-0.4194564816341012,2.065120637374689,1.7051226659254222,2,0.29887955928184695,8
10,2,2768.6970107194093,3.9766862117571815,0.27545324324865417,2.898097395640329,2.778035090728094,1.6270510047997169,2,0.8302989280590582,8
4,3,3023.3248868413216,3.1480240838962494,0.49408629976169266,3.5706742643650724,1.7774914974303502,1.552870507664608,2,0.7887601842810756,8
10,6,3001.5240294620985,4.220310746597311,0.23507212217948356,2.7430827706450254,2.303373978625033,1.552870507664608,2,0.6656543501224831,8
0,1,2928.076281402613,3.5526640464317323,0.6475311730489364,-0.009278589760163491,1.7876088451322454,1.6715220652910308,2,0.9763726634109243,8
10,2,2771.886680387298,4.492837243959056,0.46950599832732703,4.8,2.4526987568992316,1.7005909981182892,2,0.5113319612701952,8
12,0,3066.543574493367,3.8729873210135097,0.6429421509131511,1.6044127830226278,2.0657550335994346,1.552870507664608,2,0.9479983399894217,8
12,9,2984.9387818388386,3.366991195935227,0.5713170831510661,2.1678604653901923,2.229858746412154,1.751489657888086,2,0.8442090586829404,8
10,4,2765.099845537881,3.1480240838962494,0.47486444504766034,6.386841723735121,2.3772946309063534,1.6523921475655279,2,0.8834752135705971,8
2,0,2959.748440174127,3.2406350622801727,0.6622880349707189,3.149688034825422,2.0884097644617783,1.552870507664608,2,0.642648703399882,8
10,6,3010.4606225516,4.279224167449133,0.3869924529491336,0.8308370481784204,2.571953063579395,1.754576678100339,2,0.16866575966200345,8
5,0,3019.5778369622917,4.219941866103959,0.3844499789366514,2.1331192225149715,2.5046585734039364,1.4356818901898802,2,0.25662173836111535,8
0,3,2980.88414883561,4.323520225892756,0.7183274790902435,3.035686587608946,2.0176834845173115,1.552870507664608,2,0.050780427945357934,8
4,0,2982.0561083954394,3.1480240838962494,0.5736717808994098,0.583167481368227,2.3728916637869313,1.552870507664608,2,0.5943891604560757,8
2,5,2918.4721257985625,3.48606053815706,0.5473458987185892,-1.4,2.5532504458883802,1.7047480922384253,2,0.26444945847474566,8
2,5,2907.601596800665,3.1603751867378995,0.6239867646546071,-0.4460811730894959,1.9816024060230675,1.7203737209946028,2,0.8369825684983093,8
0,8,2811.409430578291,3.593972716221353,0.6381228049446186,1.436183811492949,2.3280811037898945,1.587476652173461,2,0.7486205790088256,8
10,0,3025.002373236706,3.2981541157485084,0.24948589681835437,3.2388608463811206,2.9217269584344674,1.552870507664608,2,0.8332414677880393,8
12,0,3065.3385841711915,4.077226734619267,0.6116166122970061,1.0291326630468074,2.174407319392512,1.552870507664608,2,0.9685826532609361,8
4,7,3011.350915012552,3.672496635639369,0.6326235784986547,0.5070042647700559,2.626479106018676,1.7332334114609447,2,0.7098396091715629,9
12,1,3104.0585335082137,3.1679392581258363,0.7183274790902435,0.4234384535655227,1.7774914974303502,1.7333411300932793,2,0.9510634638685791,9
12,9,3022.9285041589737,3.6108742489535284,0.5738766196507313,2.528598336410567,2.211239377898613,1.552870507664608,2,0.09942991682052836,9
10,1,3066.1192446841414,3.724920614137912,0.23507212217948356,1.8201189972164908,2.909881345143952,1.552870507664608,2,0.595945680739197,9
12,7,3130.690890968342,3.305384305029238,0.5758911073699338,4.699626102790525,2.379549621846927,1.552870507664608,2,0.5314186167597952,9
12,3,3129.5505613380615,3.1480240838962494,0.7173365581171198,2.5776068178818083,2.164597262317062,1.552870507664608,2,0.5587865278865266,9
1,7,2902.0420534030577,4.177108305484247,0.38571342362588484,10.284106806114997,2.4774785652815217,1.552870507664608,2,0.2538973298471251,9
0,2,2885.0581478875474,4.014505829729683,0.4533990662460493,9.170466619758496,2.4985798104098906,1.5771697612333753,2,0.33657358215798716,9
10,7,3064.0727630063643,3.6535819427411362,0.295025997274723,0.6833510289928142,2.9896897764974737,1.7398999307372267,2,0.6645260577836175,9
12,7,3019.089069970355,3.3947981042064934,0.5339424872382427,0.7137679288515726,2.542066399613276,1.552870507664608,2,0.16521860059290358,9
1,2,2909.350062182748,3.40644275323742,0.3045727289304915,7.538676935271065,2.6025441639956157,1.552870507664608,2,0.8475397158942215,9
12,9,3020.459325609679,3.478649059926634,0.5423363106110334,1.62440463419257,2.449711782616813,1.552870507664608,2,0.137813487806419,9
10,7,3065.127256571128,3.774497927043744,0.24800241667166745,0.8848412684370786,2.9066396240874712,1.552870507664608,2,0.6287581142957404,9
10,5,2993.986639578501,3.6561971560362077,0.3182875180963134,-1.4,2.8315089334395505,1.7227665977411035,2,0.4196145793889459,9
10,1,3076.438593806366,3.8622124868701784,0.5069841278400562,0.6346162044564179,2.744719604897704,1.6283632365825087,2,0.25171353978780603,9
0,4,2905.5174314117326,3.762919490363057,0.3000174958393461,11.078348508840472,2.696033201254452,1.552870507664608,2,0.7053394930818218,9
4,7,3012.031998918144,3.4996275518215607,0.6196846644263662,-0.6961638410426259,2.513158729028606,1.5888731430700782,2,0.6642624722679971,9
1,0,2902.026375711308,4.17729639494412,0.38579880253091503,10.252751422616141,2.4782229416876675,1.552870507664608,2,0.25468121443459646,9
4,7,3010.986001063823,3.757619369378193,0.6371353701124237,0.7973676680872643,2.6433550527904432,1.7220235311237153,2,0.7339379287238676,9
4,1,3011.8699327221116,3.5647783043455834,0.6226061067832714,0.025391526509917606,2.5854689993067956,1.754576678100339,2,0.6753378185258941,9
12,4,3130.0,3.1480240838962494,0.7085282825982476,2.503,2.271455557797125,1.552870507664608,2,0.548,9
12,7,3021.0417503583494,3.7006491797878716,0.5505258592049816,0.9918507883685357,2.389375053327309,1.552870507664608,2,0.126248493549712,9
10,1,3069.665720373891,3.644307676736223,0.23507212217948356,2.3552178810729623,2.9691800926352707,1.552870507664608,2,0.47814265420362817,9
12,5,3047.4415957502642,4.111021285008824,0.7183274790902435,0.251851049313093,1.7774914974303502,1.6592952186088137,2,0.4618432977439235,9
10,5,2991.924222009247,3.6016095903959044,0.3219033358481289,-1.4,2.9172065546990344,1.732957624680575,2,0.5150615655653922,9
10,5,2998.453177192547,4.562937312214844,0.34697468921816443,-1.4,2.557231308128362,1.72442408552214,2,0.21124749475772633,9
10,1,3079.444401258847,4.189427443468793,0.6149373074768384,4.487902055064824,2.087910099742797,1.5250061780689317,2,0.15189035719920457,9
10,7,3064.261062343564,3.766383479499388,0.28759729895095937,1.3294923561680947,2.955339581935626,1.6522360309116197,2,0.657631255214543,9
10,1,3073.5113536447675,3.768903589235856,0.2559383380321095,0.652903092759896,2.840936773721623,1.552870507664608,2,0.3496253297226751,9
0,7,2904.3433032099706,3.8665711149607356,0.3244071946989893,10.246866064199413,2.6025709715448415,1.552870507664608,2,0.6046835176436299,9
0,7,2902.7815163784094,4.120482519251339,0.376154490760495,10.969156569704467,2.4639258132048614,1.552870507664608,2,0.2734526698641054,9
12,7,3018.940591041866,3.357231052642003,0.5344991751481267,0.4762364167463856,2.5533094459772214,1.552870507664608,2,0.16806936124641264,9
10,1,3079.58865813628,4.258831386554332,0.5638486416127303,0.3820335499373151,2.418097403903902,1.5765762768277025,2,0.20587631233885526,9
4,1,3011.447630906348,3.468757086924598,0.6243559106676128,-0.37399084474584954,2.528587464375726,1.6074208849104505,2,0.7031579395767873,9
10,7,3062.3730224396327,3.9135728659623217,0.382741291376243,4.333934235887082,2.968781098876633,1.552870507664608,2,0.7210632819317532,9
12,7,3022.2083156174513,3.6330880493819233,0.5619346573802753,2.2916418644319885,2.21883224981734,1.552870507664608,2,0.1138336876509716,9
12,5,3046.9810862742374,4.166024066743399,0.7183274790902435,1.4378274515254579,1.7774914974303502,1.6684138963135007,2,0.47241610196678,9
10,7,3069.3753882614287,3.7371158290542392,0.23507212217948356,1.8570742469931902,2.9310641903231716,1.552870507664608,2,0.4874870579523704,9
5,5,2949.928629713531,3.8242662096585724,0.4848875532167699,2.1714395685906966,2.5412040195045495,1.522335753494787,2,0.3148554888839593,9
10,7,3067.6314008718105,3.7264395411288245,0.23507212217948356,2.7851033248299446,2.7941887369344873,1.552870507664608,2,0.5456637712302522,9
12,7,3019.1117979192595,3.398928591005465,0.5338891665308855,0.7683150062233431,2.540382990636565,1.552870507664608,2,0.16476404161480548,9
10,1,3064.9816112697204,3.7803667135001464,0.2500791414150709,0.8082872811401676,2.909832348745227,1.552870507664608,2,0.6336252168295096,9
10,7,3078.981768287965,4.1883914985668405,0.603668029389616,3.43696100512336,2.2007033707089763,1.5912094673784327,2,0.16760772373449082,9
10,5,2993.394575893477,3.602928018357361,0.316247006006693,-1.4,2.8619850116275725,1.723724754684048,2,0.44690975124665483,9
1,0,2902.478420044025,4.171873098215359,0.38333702111759815,11.156840088049423,2.456759888249429,1.552870507664608,2,0.23207899779876442,9
10,1,3078.9455715568492,4.235810169059852,0.6026375234601916,3.2405148501357566,2.20684031378878,1.6021127565226272,2,0.16874171018083087,9
4,7,3013.027701109086,3.515854687888786,0.5942377509587676,-1.1912105685811176,2.3993346772362423,1.6593110775130935,2,0.5981717268003042,9
1,7,2902.4964823980595,4.171656399324428,0.38323865561619536,11.1929647961193,2.455902288138523,1.552870507664608,2,0.2311758800970175,9
10,7,3074.9262034352646,3.844692320206874,0.4083865319112527,0.42323842513950644,2.8379389170123774,1.552870507664608,2,0.3024352866362682,9
12,7,3023.0,3.6054978451748854,0.5749265491725143,2.5,2.2186598580562844,1.552870507664608,2,0.098,9
10,1,3061.085584230858,3.9777585198408008,0.4059798828756502,3.5301963738212025,2.86787796708776,1.555810960002656,2,0.7407600632213488,9
10,5,2996.2615489220852,3.999164598588061,0.294091081947625,-1.4,2.878826527636079,1.7141735336220443,2,0.31344565173991645,9
10,1,3062.3146993190676,3.9105701414602962,0.38408981785370194,4.3541140356026,2.9677482931241688,1.552870507664608,2,0.7229296217898358,9
10,7,3069.3914973779692,3.6466417584913557,0.23507212217948356,2.536551458656982,2.949190378404271,1.552870507664608,2,0.4870805865270153,9
10,7,3078.772729467616,4.383102406929678,0.5973074855988384,2.480009657510899,2.239140595445739,1.6352390688207405,2,0.17427265703628436,9
10,7,3062.686220959958,3.8668373335388333,0.3713023400862645,3.837483067302137,2.9846542474920343,1.552870507664608,2,0.7106684873614291,9
12,8,3019.0,3.3786108829893595,0.5341514490694873,0.5,2.548663615590751,1.552870507664608,2,0.167,9
10,5,2998.3517370157365,4.5421577145555645,0.3440967525758789,-1.4,2.5758438568888264,1.7227665977411035,2,0.21591893926563077,9
10,5,2992.4545536196583,3.5828977416566246,0.3072672572142648,-1.4,2.930089737470409,1.7235709794538459,2,0.4901359798760485,9
0,0,2905.735665646835,3.6987155184938665,0.29076770129266616,10.552866870633007,2.6616632749667875,1.552870507664608,2,0.7839393072035749,9
10,1,3063.9504114840765,3.649964776527944,0.30151564552939747,0.7911612037640294,2.9966064242795287,1.7445743684558304,2,0.6686364210254736,9
4,1,3012.609736216109,3.473828110786083,0.6108294951681491,-1.1276799048485806,2.478253783691057,1.575004979574079,2,0.6257574097368005,9
10,1,3062.4113135055713,3.8719016587486657,0.3646727803447405,2.8443255153910028,2.948337661467792,1.6447792863021948,2,0.7194709975633573,9
12,9,3019.430198896702,3.3176147363129638,0.5363526935433971,1.2922121564824587,2.532447550788213,1.552870507664608,2,0.15801615466375543,9
12,7,3023.3613094085094,3.620269481131551,0.5777675142017217,1.7051193012792458,2.3669828044189924,1.552870507664608,2,0.09077381182981133,9
10,7,3064.405939420138,3.6732988053017372,0.27788168059632745,0.3634860406950293,2.946589150502935,1.5908157063704165,2,0.653198059715304,9
12,7,3018.53630159506,3.444112005438906,0.5387492545341189,0.8245888834579875,2.594208142605757,1.6464013371622086,2,0.17581026969385966,9
11,3,3052.7702550783515,4.021475040760327,0.6044634222191704,0.5243588727671378,2.174983997763923,1.6148116807009474,2,0.5553590206358419,9
10,7,3062.7918280559256,3.8366259418098685,0.36648022242320216,3.580857824101191,2.9923808375742063,1.552870507664608,2,0.7070778460985352,9
11,4,3049.08828491751,4.0347237882796945,0.6929112614937099,-0.7597887508672908,1.8695824775129355,1.6412125710150958,2,0.4710766368980557,9
10,1,3064.0128025961667,3.644277848660277,0.29796789988012623,0.6622700269131433,2.9944728831773233,1.749411952811411,2,0.6665647117303248,9
10,1,3066.99310537224,3.6940032273640306,0.23507212217948356,1.627193607526828,2.8252126687522607,1.552870507664608,2,0.5672206280883263,9
12,5,3047.5472425710295,4.11348471850671,0.7183274790902435,-0.11338217047108223,1.7774914974303502,1.6600501014980569,2,0.45926250172332866,9
12,3,3130.304144549516,3.3276817062681068,0.635992719805631,4.311694203261723,2.2605027791424366,1.552870507664608,2,0.5407005308116117,9
12,7,3129.3452361918567,3.1480240838962494,0.6489186413794422,2.4219503633682464,2.1346234107525994,1.552870507664608,2,0.5634048037791496,9
12,7,3019.5931024901465,3.454767676949043,0.5335240044795043,1.7372409960586102,2.509196627176854,1.552870507664608,2,0.1551379501970695,9
4,7,3013.157634413723,3.521469011610857,0.5918519276154762,-1.3568081706398814,2.352642610587314,1.754576678100339,2,0.589596128694278,9
10,1,3079.337383060655,4.258716738159546,0.6118154769450932,4.071835124224132,2.109396783571004,1.5444467928071222,2,0.15536635899838142,9
4,7,3010.044536407753,3.6712866935220614,0.6393597394055944,1.0881652378693363,2.5773153966078333,1.7445675251576316,2,0.7970605970882968,9
10,7,3064.854925514154,3.678416024051411,0.26633166131072245,0.5060200850346582,2.9258135343116756,1.552870507664608,2,0.6381099952758523,9
12,9,3022.525100043354,3.6412097675011825,0.5679525563189749,2.689959982658385,2.169370477659062,1.552870507664608,2,0.10749799913291924,9
10,7,3064.6371402458058,3.708752997341304,0.26652751873810826,0.439014343503839,2.9279283147605786,1.552870507664608,2,0.6453372316426021,9
